#                                                                      --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name               accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#       ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Aga_CPR131                  -          CPH.aln              -              0.012   13.3  19.4     0.029   12.0  19.4   1.6   1   1   0   1   1   1   0 -
Bmo_CPR84                   -          CPH.aln              -              0.012   13.3  19.3     0.019   12.6  19.3   1.4   1   1   0   1   1   1   0 -
Dma_A0A164MLN1              -          CPH.aln              -              0.013   13.2   5.3     0.025   12.2   5.3   1.6   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_66  -          CPH.aln              -              0.015   13.0  38.3     0.023   12.4  38.3   1.4   1   1   0   1   1   1   0 -
Sex_CPG860                  -          CPH.aln              -              0.015   13.0  48.8      0.22    9.1  48.8   2.1   1   1   0   1   1   1   0 -
Har_LCP17                   -          CPH.aln              -              0.015   13.0   9.6      0.02   12.6   9.6   1.1   1   0   0   1   1   1   0 -
Dsu_TwdlF                   -          CPH.aln              -              0.017   12.8  18.5    0.0084   13.8  16.4   1.6   1   1   1   2   2   1   0 -
Bmo_CPH27                   -          CPH.aln              -              0.018   12.7  22.3      0.11   10.2   1.4   2.0   1   1   1   2   2   2   0 -
Cfe_CL1911.Contig2-RR2      -          CPH.aln              -              0.018   12.7  23.0      0.03   12.0  23.0   1.3   1   0   0   1   1   1   0 -
Cfe_Unigene9627-RR2         -          CPH.aln              -              0.018   12.7  23.0      0.03   12.0  23.0   1.3   1   0   0   1   1   1   0 -
Bmo_CPG25                   -          CPH.aln              -              0.019   12.6  10.2     0.085   10.5  10.2   1.9   1   1   0   1   1   1   0 -
Bmo_CPR134                  -          CPH.aln              -              0.021   12.5  11.7       0.4    8.3  11.7   2.0   1   1   0   1   1   1   0 -
Aga_CPLCA2                  -          CPH.aln              -              0.021   12.5  64.5     0.078   10.6  64.5   1.8   1   1   0   1   1   1   0 -
Dwi_CPR_Uncharacterized_112 -          CPH.aln              -              0.022   12.5  68.0    0.0054   14.4  35.2   2.2   1   1   1   2   2   1   0 -
Dwi_CPR_Uncharacterized_113 -          CPH.aln              -              0.022   12.5  68.0    0.0054   14.4  35.2   2.2   1   1   1   2   2   1   0 -
Bmo_CPR57                   -          CPH.aln              -              0.028   12.1   7.7     0.042   11.5   7.7   1.3   1   0   0   1   1   1   0 -
Bmo_CPG2                    -          CPH.aln              -               0.03   12.0   6.3       0.1   10.2   6.4   1.7   1   1   0   1   1   1   0 -
Mpe_CP5                     -          CPH.aln              -               0.03   12.0  17.1      0.21    9.2  17.1   2.2   1   1   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_59  -          CPH.aln              -              0.036   11.7  36.4     0.056   11.1  36.4   1.4   1   1   0   1   1   1   0 -
Dma_A0A0P5EZ95              -          CPH.aln              -              0.036   11.7   6.8      0.11   10.2   6.8   1.8   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_8   -          CPH.aln              -              0.039   11.6   5.9     0.061   11.0   5.9   1.3   1   1   0   1   1   1   0 -
Aga_CPLCP20                 -          CPH.aln              -              0.047   11.3  27.6       0.1   10.2  27.6   1.8   1   1   0   1   1   1   0 -
Bmo_CPH18                   -          CPH.aln              -              0.048   11.3  38.6      0.07   10.8  38.6   1.3   1   0   0   1   1   1   0 -
Bmo_CPR161                  -          CPH.aln              -              0.049   11.3  51.9       0.1   10.3  51.9   1.8   1   1   0   1   1   1   0 -
Aga_CPLCX1                  -          CPH.aln              -              0.059   11.0  50.2     0.071   10.8  50.2   1.1   1   0   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_95  -          CPH.aln              -              0.059   11.0   8.5     0.082   10.6   8.5   1.3   1   1   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_60  -          CPH.aln              -              0.059   11.0  36.8     0.091   10.4  36.8   1.4   1   1   0   1   1   1   0 -
Aga_CPR135                  -          CPH.aln              -              0.063   10.9   9.1      0.19    9.4   9.1   1.9   1   1   0   1   1   1   0 -
Dma_A0A0P5M683              -          CPH.aln              -              0.067   10.8  16.1       3.2    5.4  16.1   2.6   1   1   0   1   1   1   0 -
Dan_CPF1                    -          CPH.aln              -              0.073   10.7  23.8       0.1   10.2  23.8   1.2   1   0   0   1   1   1   0 -
Bmo_CPG4                    -          CPH.aln              -              0.078   10.6  85.1     2e+03   -3.8  85.1   3.2   1   1   0   1   1   0   0 -
Bmo_CPH43                   -          CPH.aln              -              0.085   10.5  10.1      0.43    8.2  10.1   1.8   1   1   0   1   1   1   0 -
Bmo_CPH44                   -          CPH.aln              -              0.085   10.5  10.1      0.43    8.2  10.1   1.8   1   1   0   1   1   1   0 -
Bmo_CPH45                   -          CPH.aln              -              0.085   10.5  10.1      0.43    8.2  10.1   1.8   1   1   0   1   1   1   0 -
Bmo_CPH46                   -          CPH.aln              -              0.085   10.5  10.1      0.43    8.2  10.1   1.8   1   1   0   1   1   1   0 -
Aga_CPR98                   -          CPH.aln              -                0.1   10.2  18.9      0.28    8.8  18.9   1.7   1   1   0   1   1   1   0 -
Bmo_CPR64                   -          CPH.aln              -               0.11   10.2   8.4         2    6.1   8.4   2.0   1   1   0   1   1   1   0 -
Bmo_CPG1                    -          CPH.aln              -               0.12   10.0   7.3         1    7.0   7.7   1.8   1   1   0   1   1   1   0 -
Aga_CPLCA1                  -          CPH.aln              -               0.13    9.9  61.4       0.3    8.7  61.4   1.6   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_94  -          CPH.aln              -               0.13    9.9  25.2       0.2    9.3  25.2   1.3   1   0   0   1   1   1   0 -
Bmo_CPR99                   -          CPH.aln              -               0.14    9.8  53.5      0.27    8.9  53.2   1.9   1   1   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_8   -          CPH.aln              -               0.14    9.8  62.1       1.1    6.9  62.1   2.0   1   1   0   1   1   1   0 -
Cfe_Unigene14282-RR2        -          CPH.aln              -               0.15    9.7  34.9      0.26    8.9  34.9   1.4   1   1   0   1   1   1   0 -
Cfe_Unigene362-CPLCG        -          CPH.aln              -               0.17    9.6  31.0      0.77    7.4  31.0   1.8   1   1   0   1   1   1   0 -
Bmo_CPR98                   -          CPH.aln              -               0.19    9.4  54.3      0.52    7.9  54.3   2.0   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_69  -          CPH.aln              -               0.19    9.4  35.9      0.62    7.7  35.9   1.9   1   1   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_59  -          CPH.aln              -               0.19    9.4  13.3      0.36    8.5  13.3   1.4   1   1   0   1   1   1   0 -
Dme_Ccp84Aa                 -          CPH.aln              -                0.2    9.3  56.0       0.4    8.3  56.0   1.7   1   1   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_56  -          CPH.aln              -               0.21    9.2  33.0      0.56    7.8  33.0   1.8   1   1   0   1   1   1   0 -
Dps_CPR_Uncharacterized_39  -          CPH.aln              -               0.22    9.2  48.3      0.47    8.1  48.3   1.6   1   1   0   1   1   1   0 -
Aga_CPLCG14                 -          CPH.aln              -               0.22    9.1  34.8      0.27    8.9  34.8   1.1   1   0   0   1   1   1   0 -
Bmo_CPR100                  -          CPH.aln              -               0.23    9.1  29.6        17    3.0  29.6   2.4   1   1   0   1   1   1   0 -
Dwi_CPF1                    -          CPH.aln              -               0.23    9.1  16.6      0.28    8.8  16.6   1.2   1   0   0   1   1   1   0 -
Foc_CPG1                    -          CPH.aln              -               0.27    8.9  13.3      0.73    7.5   4.3   1.9   1   1   1   2   2   2   0 -
Cfe_Unigene1649-RR2         -          CPH.aln              -               0.29    8.7  32.2      0.78    7.4  32.2   1.9   1   1   0   1   1   1   0 -
Nlu_Cpr6                    -          CPH.aln              -                0.3    8.7 117.4       9.3    3.8  68.8   4.9   1   1   1   2   2   1   0 -
Dgr_CPR_Uncharacterized_14  -          CPH.aln              -               0.32    8.6  32.3      0.81    7.3  32.3   1.7   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_99  -          CPH.aln              -               0.34    8.6  61.5        11    3.7  61.5   2.4   1   1   0   1   1   1   0 -
Bmo_WCP2                    -          CPH.aln              -               0.41    8.3  55.6      0.82    7.3  54.9   2.1   1   1   0   1   1   1   0 -
Aga_CPR107                  -          CPH.aln              -               0.43    8.2  21.8      0.83    7.3  21.8   1.6   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_65  -          CPH.aln              -               0.43    8.2  53.5      0.72    7.5  53.5   1.4   1   1   0   1   1   1   0 -
Aga_CPLCP28                 -          CPH.aln              -               0.44    8.2  54.9       9.4    3.8  54.9   2.1   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_102 -          CPH.aln              -               0.55    7.9  47.2        16    3.1  47.2   2.6   1   1   0   1   1   1   0 -
Bmo_CPG3                    -          CPH.aln              -               0.56    7.8  12.0       5.5    4.6  12.4   1.8   1   1   0   1   1   1   0 -
Bmo_CPG41                   -          CPH.aln              -               0.59    7.8   6.1      0.28    8.8   2.9   1.7   1   1   1   2   2   2   0 -
Bmo_CPR73                   -          CPH.aln              -               0.62    7.7  15.7      0.99    7.0  15.7   1.4   1   1   0   1   1   1   0 -
Bmo_CPR69                   -          CPH.aln              -               0.68    7.5  27.6        15    3.2  27.6   2.2   1   1   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_13  -          CPH.aln              -               0.69    7.5  12.2      0.99    7.0  12.2   1.3   1   1   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_7   -          CPH.aln              -               0.79    7.4  62.2       4.9    4.8  62.2   2.1   1   1   0   1   1   1   0 -
Dme_Ccp84Ae                 -          CPH.aln              -               0.83    7.3  43.5       6.2    4.4  43.5   2.2   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_46  -          CPH.aln              -               0.94    7.1  13.3       1.6    6.4  13.3   1.4   1   1   0   1   1   1   0 -
Dme_Ccp84Ag                 -          CPH.aln              -               0.95    7.1  45.9       2.6    5.7  45.9   1.9   1   1   0   1   1   1   0 -
Nlu_CPF3a                   -          CPH.aln              -               0.97    7.1  29.9       1.1    6.9  29.9   1.1   1   0   0   1   1   1   0 -
Dma_A0A0P5GHN5              -          CPH.aln              -                  1    7.0  11.6       1.5    6.4  11.6   1.4   1   1   0   1   1   1   0 -
Bmo_CPH1                    -          CPH.aln              -                  1    7.0   8.6       7.9    4.1   8.6   1.9   1   1   0   1   1   1   0 -
Aga_CPLCG7                  -          CPH.aln              -                1.2    6.8  40.8       1.8    6.2  40.8   1.3   1   0   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_39  -          CPH.aln              -                1.3    6.6  30.0       2.2    5.9  30.0   1.4   1   1   0   1   1   1   0 -
Dme_Cpr62Bc                 -          CPH.aln              -                1.6    6.4  30.1       2.5    5.7  30.1   1.3   1   1   0   1   1   1   0 -
Dme_Cpr5C                   -          CPH.aln              -                1.6    6.3  24.7       5.9    4.5  24.7   2.3   1   1   0   1   1   1   0 -
Dme_TweedleH                -          CPH.aln              -                1.7    6.3  22.1       3.5    5.2  22.1   1.5   1   1   0   1   1   1   0 -
Bmo_CPR96                   -          CPH.aln              -                1.9    6.1  19.8        15    3.2  19.8   2.2   1   1   0   1   1   1   0 -
Bmo_CPR58                   -          CPH.aln              -                  2    6.1  23.8       7.6    4.1  23.8   1.8   1   1   0   1   1   1   0 -
Bmo_CPR150                  -          CPH.aln              -                  2    6.1  21.8         4    5.0  21.8   1.7   1   1   0   1   1   1   0 -
Bmo_CPR97                   -          CPH.aln              -                2.4    5.8  34.3        28    2.3  34.3   2.4   1   1   0   1   1   1   0 -
Aga_CPR115                  -          CPH.aln              -                2.5    5.7  42.6       8.5    4.0  42.6   2.1   1   1   0   1   1   1   0 -
Dan_Tweedle20               -          CPH.aln              -                2.5    5.7  25.8       6.7    4.3  25.8   1.7   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_13  -          CPH.aln              -                2.5    5.7  17.6       5.5    4.6  17.6   1.7   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_98  -          CPH.aln              -                2.9    5.5  63.8        21    2.7  63.8   2.2   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_70  -          CPH.aln              -                2.9    5.5  21.2       5.3    4.6  21.2   1.6   1   1   0   1   1   1   0 -
Aga_CPLCG10                 -          CPH.aln              -                3.2    5.4  40.7         5    4.7  40.7   1.3   1   0   0   1   1   1   0 -
Dmo_CPF2                    -          CPH.aln              -                3.3    5.3  57.3   1.5e+02   -0.1  57.3   2.0   1   1   0   1   1   0   0 -
Pxy_LCP-17                  -          CPH.aln              -                3.5    5.3  31.5        17    3.0  31.5   1.8   1   1   0   1   1   1   0 -
Dma_A0A0P5STA8              -          CPH.aln              -                3.9    5.1  39.9         1    7.0   0.4   5.0   3   3   0   3   3   2   0 -
Bmo_CPR75                   -          CPH.aln              -                4.2    5.0  31.1       9.4    3.8  31.1   1.8   1   1   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_63  -          CPH.aln              -                4.2    5.0  64.2        35    2.0  64.2   2.3   1   1   0   1   1   1   0 -
Dwi_CPR_Uncharacterized_109 -          CPH.aln              -                4.2    5.0  47.7        17    3.0  47.7   2.2   1   1   0   1   1   1   0 -
Aga_CPR59                   -          CPH.aln              -                4.3    4.9  55.1        12    3.4  55.1   1.7   1   1   0   1   1   1   0 -
Aga_CPR110                  -          CPH.aln              -                4.7    4.8  45.7       7.7    4.1  45.7   1.4   1   1   0   1   1   1   0 -
Aga_CPLCX3                  -          CPH.aln              -                4.8    4.8  57.6       9.4    3.8  57.6   1.6   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_45  -          CPH.aln              -                  5    4.7  31.3       7.1    4.2  31.3   1.3   1   1   0   1   1   1   0 -
Dvi_CPR_Uncharacterized_67  -          CPH.aln              -                5.1    4.7  33.1        58    1.3  33.1   2.4   1   1   0   1   1   1   0 -
Aga_CPR120                  -          CPH.aln              -                5.6    4.6  42.1        27    2.3  42.1   2.3   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_104 -          CPH.aln              -                5.9    4.5  56.3        35    2.0  56.3   2.4   1   1   0   1   1   1   0 -
Aga_CPLCP25                 -          CPH.aln              -                6.4    4.4  37.0        20    2.7  37.0   2.1   1   1   0   1   1   1   0 -
Foc_RR-1_21                 -          CPH.aln              -                6.6    4.3  66.2      0.39    8.4  33.0   2.2   1   1   1   2   2   1   0 -
Dme_Ccp84Ab                 -          CPH.aln              -                7.2    4.2  67.1        21    2.7  67.1   2.0   1   1   0   1   1   1   0 -
Aga_CPR109                  -          CPH.aln              -                  8    4.1  48.0        19    2.8  48.0   1.8   1   1   0   1   1   1   0 -
Cfe_Unigene11823-RR2        -          CPH.aln              -                8.5    4.0  53.9      0.68    7.6  22.4   2.1   1   1   1   2   2   2   0 -
Aga_CPR158                  -          CPH.aln              -                8.6    4.0  43.0        75    0.9  43.0   2.1   1   1   0   1   1   1   0 -
Cfe_Unigene13687-RR2        -          CPH.aln              -                8.7    4.0  69.5   2.4e+03   -4.1  69.5   3.0   1   1   0   1   1   0   0 -
Aga_CPR118                  -          CPH.aln              -                8.8    3.9  45.6        41    1.8  45.6   2.3   1   1   0   1   1   1   0 -
Aga_CPR119                  -          CPH.aln              -                8.8    3.9  45.6        41    1.8  45.6   2.3   1   1   0   1   1   1   0 -
Bmo_CPR158                  -          CPH.aln              -                8.8    3.9  35.5        22    2.6  35.5   1.9   1   1   0   1   1   1   0 -
Dgr_CPR_Uncharacterized_12  -          CPH.aln              -                8.9    3.9  35.8        46    1.6  35.8   2.2   1   1   0   1   1   1   0 -
Aga_CPR99                   -          CPH.aln              -                9.2    3.9  48.9        24    2.5  48.9   1.9   1   1   0   1   1   1   0 -
Aga_CPFL1                   -          CPH.aln              -                9.2    3.9  74.8      0.21    9.2  54.8   2.1   1   1   1   2   2   1   0 -
Aga_CPR93                   -          CPH.aln              -                9.4    3.8  47.5        25    2.5  47.5   1.9   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_101 -          CPH.aln              -                9.6    3.8  69.3        17    3.0  37.8   2.5   1   1   1   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      CPH.hmm
# Target file:     all_proteins.fasta
# Option settings: hmmsearch --tblout CPH_vs_all.tbl CPH.hmm all_proteins.fasta 
# Current dir:     /mnt/c/Users/alexw/cuticulome-db/HMM
# Date:            Fri May  1 08:27:05 2026
# [ok]
