#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Nlu_Cpr40                       -          CPR_RR-2.aln         -            1.1e-31  106.9  27.0   1.6e-31  106.3  27.0   1.3   1   1   0   1   1   1   1 -
Aga_CPR85                       -          CPR_RR-2.aln         -            1.3e-31  106.6   2.3   1.5e-31  106.4   2.3   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_79      -          CPR_RR-2.aln         -            1.3e-31  106.6   0.0   1.4e-31  106.5   0.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_57      -          CPR_RR-2.aln         -            1.5e-31  106.4   0.0   1.7e-31  106.3   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_97      -          CPR_RR-2.aln         -            1.6e-31  106.4  20.2   9.8e-31  103.8  20.2   2.0   1   1   0   1   1   1   1 -
Cfe_Unigene9137-RR2             -          CPR_RR-2.aln         -            1.7e-31  106.2   4.4   1.9e-31  106.1   4.4   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_51      -          CPR_RR-2.aln         -            1.8e-31  106.1   5.4     7e-31  104.3   5.4   1.8   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_33      -          CPR_RR-2.aln         -            2.2e-31  105.9  35.3   6.5e-31  104.4  35.3   1.7   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_11      -          CPR_RR-2.aln         -            2.3e-31  105.8   0.0   2.4e-31  105.7   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_64      -          CPR_RR-2.aln         -            2.5e-31  105.7  33.2     4e-31  105.0  33.2   1.4   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_27      -          CPR_RR-2.aln         -            2.6e-31  105.7   6.9     4e-31  105.1   6.9   1.3   1   1   0   1   1   1   1 -
Aae_L008980-PA                  -          CPR_RR-2.aln         -            2.7e-31  105.6   8.5   3.1e-31  105.4   8.5   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_54      -          CPR_RR-2.aln         -            2.8e-31  105.6   0.0   2.9e-31  105.5   0.0   1.2   1   0   0   1   1   1   1 -
Aga_CPR10                       -          CPR_RR-2.aln         -            2.8e-31  105.5   2.0     4e-31  105.0   2.0   1.2   1   0   0   1   1   1   1 -
Aae_L008996-PA                  -          CPR_RR-2.aln         -            3.1e-31  105.4  10.8   3.6e-31  105.2  10.8   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_5       -          CPR_RR-2.aln         -            3.2e-31  105.4   6.6   4.7e-31  104.8   6.6   1.3   1   1   0   1   1   1   1 -
Foc_RR-2_16                     -          CPR_RR-2.aln         -            3.5e-31  105.2   1.4   3.8e-31  105.1   1.4   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_76      -          CPR_RR-2.aln         -            3.7e-31  105.2  10.0     9e-31  103.9  10.0   1.6   1   1   0   1   1   1   1 -
Foc_RR-2_4                      -          CPR_RR-2.aln         -            4.1e-31  105.0  33.7   6.9e-31  104.3  33.7   1.4   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_72      -          CPR_RR-2.aln         -            4.2e-31  105.0   0.1   4.2e-31  105.0   0.1   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_100     -          CPR_RR-2.aln         -            4.4e-31  104.9  37.1   6.7e-31  104.3  37.1   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr68                       -          CPR_RR-2.aln         -            5.1e-31  104.7  14.2   5.7e-31  104.5  13.8   1.4   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_63      -          CPR_RR-2.aln         -            6.1e-31  104.4  36.0   1.4e-30  103.3  36.0   1.6   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_77      -          CPR_RR-2.aln         -            8.3e-31  104.0   0.0   9.3e-31  103.9   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_35      -          CPR_RR-2.aln         -            8.4e-31  104.0  39.3   1.2e-30  103.5  39.3   1.3   1   1   0   1   1   1   1 -
Bmo_WCP5                        -          CPR_RR-2.aln         -              9e-31  103.9  37.1   1.5e-30  103.2  37.1   1.5   1   1   0   1   1   1   1 -
Aga_CPR57                       -          CPR_RR-2.aln         -              1e-30  103.7   0.0   1.2e-30  103.5   0.0   1.0   1   0   0   1   1   1   1 -
Sex_CPG316                      -          CPR_RR-2.aln         -            1.2e-30  103.5  24.7   1.9e-30  102.9  24.7   1.4   1   1   0   1   1   1   1 -
Nlu_Cpr55                       -          CPR_RR-2.aln         -            1.3e-30  103.4  40.8   5.2e-30  101.4  40.8   1.9   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_110     -          CPR_RR-2.aln         -            1.4e-30  103.3   0.5   1.5e-30  103.2   0.5   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene18090-RR2            -          CPR_RR-2.aln         -            1.4e-30  103.3  14.1   1.4e-30  103.3  14.1   2.0   1   1   0   1   1   1   1 -
Bmo_CPR113                      -          CPR_RR-2.aln         -            1.4e-30  103.3  10.3   1.5e-30  103.1  10.3   1.0   1   0   0   1   1   1   1 -
Cfe_CL5195.Contig1-RR2          -          CPR_RR-2.aln         -            1.6e-30  103.1   1.3   1.6e-30  103.1   1.3   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_47      -          CPR_RR-2.aln         -            1.6e-30  103.1   2.6   2.4e-30  102.5   2.6   1.4   1   1   0   1   1   1   1 -
Bmo_ASSCP2                      -          CPR_RR-2.aln         -            1.6e-30  103.1  24.6   3.4e-30  102.0  24.2   1.9   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_115     -          CPR_RR-2.aln         -            2.2e-30  102.6   5.5   3.1e-30  102.2   5.5   1.4   1   1   0   1   1   1   1 -
Nlu_Cpr81                       -          CPR_RR-2.aln         -            3.2e-30  102.1   3.7   3.4e-30  102.0   3.7   1.1   1   0   0   1   1   1   1 -
Aga_CPR64                       -          CPR_RR-2.aln         -            3.7e-30  101.9  33.5   3.7e-30  101.9  33.5   1.3   1   1   0   1   1   1   1 -
Cfe_CL971.Contig1-RR2           -          CPR_RR-2.aln         -            3.8e-30  101.9   4.4   4.1e-30  101.8   4.4   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_7       -          CPR_RR-2.aln         -              4e-30  101.8   0.0   4.3e-30  101.7   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR81                       -          CPR_RR-2.aln         -            4.1e-30  101.8  16.1     7e-30  101.0  16.1   1.4   1   1   0   1   1   1   1 -
Bmo_CPR111                      -          CPR_RR-2.aln         -            4.2e-30  101.7  37.1   8.8e-30  100.7  37.1   1.5   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_108     -          CPR_RR-2.aln         -            4.4e-30  101.7   0.0   4.5e-30  101.7   0.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_62      -          CPR_RR-2.aln         -            4.5e-30  101.6  40.7   2.6e-29   99.2  40.7   2.0   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_133     -          CPR_RR-2.aln         -            5.1e-30  101.5  22.6   2.9e-29   99.0  22.6   2.0   1   1   0   1   1   1   1 -
Aga_CPR88                       -          CPR_RR-2.aln         -              6e-30  101.2  15.9   6.6e-30  101.1  15.9   1.0   1   0   0   1   1   1   1 -
Api_CP62                        -          CPR_RR-2.aln         -            6.2e-30  101.2  14.4     1e-29  100.5  14.4   1.5   1   1   0   1   1   1   1 -
Nlu_Cpr89                       -          CPR_RR-2.aln         -            6.6e-30  101.1   1.4   7.5e-30  100.9   1.4   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr82                       -          CPR_RR-2.aln         -            6.7e-30  101.1  30.3   1.2e-29  100.3  30.3   1.4   1   1   0   1   1   1   1 -
Aga_CPR141                      -          CPR_RR-2.aln         -            8.9e-30  100.7  15.4   8.9e-30  100.7  15.4   1.8   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_55      -          CPR_RR-2.aln         -            9.1e-30  100.7   0.0   9.7e-30  100.6   0.0   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr93                       -          CPR_RR-2.aln         -            1.1e-29  100.3  11.5   1.3e-29  100.1  11.5   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr87                       -          CPR_RR-2.aln         -            1.3e-29  100.2   1.0   2.4e-29   99.3   0.0   1.6   1   1   1   2   2   1   1 -
Bmo_CPR161                      -          CPR_RR-2.aln         -            1.5e-29  100.0  36.6     2e-27   93.0  36.6   2.2   1   1   0   1   1   1   1 -
Lmi_CP4                         -          CPR_RR-2.aln         -            1.5e-29   99.9   4.0   1.6e-29   99.9   4.0   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_71      -          CPR_RR-2.aln         -            1.7e-29   99.8   0.1   1.9e-29   99.6   0.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR69                       -          CPR_RR-2.aln         -            1.9e-29   99.6   6.6   3.3e-29   98.8   6.6   1.4   1   1   0   1   1   1   1 -
Bmo_CPR92                       -          CPR_RR-2.aln         -            2.1e-29   99.5  39.5   3.8e-29   98.6  39.5   1.6   1   1   0   1   1   1   1 -
Bmo_CPR98                       -          CPR_RR-2.aln         -            2.2e-29   99.4  37.4     3e-27   92.5  37.4   2.2   1   1   0   1   1   1   1 -
Aga_CPR148                      -          CPR_RR-2.aln         -            2.4e-29   99.3  19.5   2.7e-29   99.1  19.5   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr65                       -          CPR_RR-2.aln         -            2.5e-29   99.2   1.6   2.9e-29   99.0   1.6   1.2   1   0   0   1   1   1   1 -
Aga_CPR124                      -          CPR_RR-2.aln         -            2.7e-29   99.1  22.8   9.1e-29   97.4  22.8   1.8   1   1   0   1   1   1   1 -
Bmo_CPR99                       -          CPR_RR-2.aln         -            2.8e-29   99.1  37.6     4e-27   92.1  37.6   2.2   1   1   0   1   1   1   1 -
Cpo_CPR67                       -          CPR_RR-2.aln         -            2.8e-29   99.1   1.2     3e-29   99.0   1.2   1.1   1   0   0   1   1   1   1 -
Bmo_WCP2                        -          CPR_RR-2.aln         -            2.9e-29   99.0  37.8   4.2e-27   92.0  37.8   2.2   1   1   0   1   1   1   1 -
Bmo_CPR123                      -          CPR_RR-2.aln         -              3e-29   99.0  14.6     3e-29   99.0  14.6   2.1   1   1   1   2   2   1   1 -
Bmo_CPR62                       -          CPR_RR-2.aln         -            3.1e-29   99.0   0.1   4.5e-29   98.4   0.1   1.4   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_83      -          CPR_RR-2.aln         -            3.1e-29   98.9   5.8   6.1e-29   98.0   5.8   1.5   1   1   0   1   1   1   1 -
Aga_CPR90                       -          CPR_RR-2.aln         -            3.5e-29   98.8  19.4   3.9e-29   98.6  19.4   1.0   1   0   0   1   1   1   1 -
Bmo_CPR120                      -          CPR_RR-2.aln         -            4.4e-29   98.4  37.3   9.5e-29   97.4  37.3   1.5   1   1   0   1   1   1   1 -
Cfe_Unigene18895-RR2            -          CPR_RR-2.aln         -            4.6e-29   98.4   5.5   4.6e-29   98.4   5.5   1.5   1   1   0   1   1   1   1 -
Aga_CPR87                       -          CPR_RR-2.aln         -            4.8e-29   98.3  18.0   5.2e-29   98.2  18.0   1.0   1   0   0   1   1   1   1 -
Dme_Cpr23B                      -          CPR_RR-2.aln         -            5.8e-29   98.0  14.3   1.1e-28   97.1  14.3   1.5   1   1   0   1   1   1   1 -
Bmo_CPR95                       -          CPR_RR-2.aln         -            6.1e-29   98.0  36.1   3.3e-27   92.4  36.1   2.1   1   1   0   1   1   1   1 -
Foc_RR-2_17                     -          CPR_RR-2.aln         -            6.3e-29   97.9   0.0   6.7e-29   97.8   0.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_13      -          CPR_RR-2.aln         -            6.3e-29   97.9  24.2   1.3e-28   96.9  24.2   1.7   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_64      -          CPR_RR-2.aln         -            6.9e-29   97.8  24.3   1.4e-28   96.8  24.3   1.5   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_69      -          CPR_RR-2.aln         -              7e-29   97.8  16.2   2.1e-28   96.3  16.2   1.8   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_65      -          CPR_RR-2.aln         -            7.3e-29   97.7  24.4   1.4e-28   96.8  24.3   1.5   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_52      -          CPR_RR-2.aln         -              8e-29   97.6   0.0   8.2e-29   97.6   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR89                       -          CPR_RR-2.aln         -            8.1e-29   97.6  20.0     9e-29   97.4  20.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR91                       -          CPR_RR-2.aln         -            8.2e-29   97.6  16.0   8.8e-29   97.5  16.0   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_117     -          CPR_RR-2.aln         -            8.4e-29   97.5  18.2   1.7e-28   96.5  17.8   1.7   1   1   0   1   1   1   1 -
Bmo_CPR103                      -          CPR_RR-2.aln         -            1.1e-28   97.1  37.7   1.1e-27   93.9  37.7   2.0   1   1   0   1   1   1   1 -
Bmo_CPR102                      -          CPR_RR-2.aln         -            1.1e-28   97.1  37.5   1.1e-27   93.9  37.5   2.0   1   1   0   1   1   1   1 -
Aga_CPR56                       -          CPR_RR-2.aln         -            1.2e-28   97.0   1.1   2.5e-28   96.0   1.1   1.5   1   1   0   1   1   1   1 -
Aga_CPR86                       -          CPR_RR-2.aln         -            1.2e-28   97.0  19.8   1.4e-28   96.9  19.8   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_A       -          CPR_RR-2.aln         -            1.4e-28   96.8   2.6   2.7e-28   95.9   2.5   1.6   1   1   0   1   1   1   1 -
Bmo_CPR93                       -          CPR_RR-2.aln         -            1.5e-28   96.7  43.1   1.1e-26   90.7  43.1   2.3   1   1   0   1   1   1   1 -
Dme_Cpr50Cb                     -          CPR_RR-2.aln         -            1.7e-28   96.6   0.4   1.9e-28   96.4   0.4   1.0   1   0   0   1   1   1   1 -
Aga_CPR149                      -          CPR_RR-2.aln         -            1.7e-28   96.5  17.8   1.9e-28   96.4  17.8   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_12      -          CPR_RR-2.aln         -            1.7e-28   96.5  31.0   2.7e-28   95.9  31.0   1.4   1   1   0   1   1   1   1 -
Bmo_CPR105                      -          CPR_RR-2.aln         -            2.1e-28   96.2  38.5   1.9e-27   93.1  38.5   2.0   1   1   0   1   1   1   1 -
Dci_CP8                         -          CPR_RR-2.aln         -            2.2e-28   96.2  14.3   2.8e-28   95.8  14.3   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_102     -          CPR_RR-2.aln         -            2.3e-28   96.1   3.7   2.3e-28   96.1   3.7   2.2   1   1   1   2   2   1   1 -
Cfe_CL5060.Contig1-RR2          -          CPR_RR-2.aln         -            2.6e-28   96.0   3.9   3.1e-28   95.7   3.9   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_67      -          CPR_RR-2.aln         -            2.8e-28   95.8  20.4     1e-27   94.0  20.4   1.9   1   1   0   1   1   1   1 -
Bmo_CPR79                       -          CPR_RR-2.aln         -            3.3e-28   95.6  26.6   1.3e-27   93.7  26.6   2.4   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_B       -          CPR_RR-2.aln         -            3.5e-28   95.5  26.0   6.5e-28   94.7  25.9   1.6   1   1   0   1   1   1   1 -
Foc_RR-2_6                      -          CPR_RR-2.aln         -              4e-28   95.4   2.7   4.4e-28   95.2   2.7   1.1   1   0   0   1   1   1   1 -
Bmo_CPR101                      -          CPR_RR-2.aln         -            4.1e-28   95.3  41.1     6e-27   91.5  41.1   2.0   1   1   0   1   1   1   1 -
Bmo_CPR104                      -          CPR_RR-2.aln         -            4.4e-28   95.2  39.4   4.7e-27   91.9  39.4   2.0   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_114     -          CPR_RR-2.aln         -            4.4e-28   95.2  17.7   1.9e-27   93.1  17.7   1.9   1   1   0   1   1   1   1 -
Aga_CPR156                      -          CPR_RR-2.aln         -            5.2e-28   95.0   9.5   5.8e-28   94.8   9.5   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_26      -          CPR_RR-2.aln         -            5.4e-28   94.9  30.3   1.4e-27   93.6  30.3   1.6   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_123     -          CPR_RR-2.aln         -            5.7e-28   94.8  24.2   1.1e-27   94.0  23.4   1.8   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_9       -          CPR_RR-2.aln         -            6.4e-28   94.7  30.0   2.4e-27   92.8  29.5   2.0   1   1   0   1   1   1   1 -
Dme_Cpr76Bc                     -          CPR_RR-2.aln         -            6.6e-28   94.6  20.8   1.5e-27   93.4  20.3   2.0   1   1   0   1   1   1   1 -
Bmo_CPR61                       -          CPR_RR-2.aln         -            6.6e-28   94.6   0.4   7.8e-28   94.4   0.4   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_75      -          CPR_RR-2.aln         -              8e-28   94.4  36.0   1.2e-27   93.8  36.0   1.3   1   1   0   1   1   1   1 -
Dme_Cpr31A                      -          CPR_RR-2.aln         -            1.4e-27   93.6  29.9   5.9e-27   91.6  29.6   1.9   1   1   0   1   1   1   1 -
Cfe_Unigene10612-RR2            -          CPR_RR-2.aln         -            1.5e-27   93.5   2.1   1.5e-27   93.5   2.1   1.0   1   0   0   1   1   1   1 -
Tca_CPR27                       -          CPR_RR-2.aln         -            1.5e-27   93.5   6.5   1.7e-27   93.3   6.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR146                      -          CPR_RR-2.aln         -            1.5e-27   93.4   0.5   1.7e-27   93.3   0.5   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_53      -          CPR_RR-2.aln         -            1.6e-27   93.4  18.6   5.7e-27   91.6  18.5   2.0   1   1   0   1   1   1   1 -
Foc_RR-2_29                     -          CPR_RR-2.aln         -            1.6e-27   93.4   3.6   1.6e-27   93.4   3.6   1.5   1   1   0   1   1   1   1 -
Dme_CG13670                     -          CPR_RR-2.aln         -            1.8e-27   93.2   7.9   1.8e-27   93.2   7.9   2.1   1   1   1   2   2   1   1 -
Aae_L004771-PA                  -          CPR_RR-2.aln         -            1.9e-27   93.2  12.9     2e-27   93.1  12.9   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene13377-RR2            -          CPR_RR-2.aln         -            1.9e-27   93.2   1.3   2.1e-27   93.0   1.3   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_120     -          CPR_RR-2.aln         -            1.9e-27   93.1  29.7     4e-27   92.1  29.7   1.7   1   1   0   1   1   1   1 -
Bmo_CPR66                       -          CPR_RR-2.aln         -              2e-27   93.0  16.8   1.3e-26   90.4  16.8   2.4   1   1   0   1   1   1   1 -
Bmo_CPR142                      -          CPR_RR-2.aln         -            2.1e-27   93.0   2.2   2.4e-27   92.8   2.2   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_101     -          CPR_RR-2.aln         -            2.4e-27   92.8  11.6   2.4e-26   89.6  11.2   2.2   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_122     -          CPR_RR-2.aln         -            2.7e-27   92.6  28.5   4.5e-27   91.9  28.1   1.5   1   1   0   1   1   1   1 -
Aga_CPR71                       -          CPR_RR-2.aln         -              3e-27   92.5  11.4   3.9e-27   92.1  11.4   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_50      -          CPR_RR-2.aln         -            3.5e-27   92.3  33.4   5.4e-27   91.7  33.4   1.4   1   1   0   1   1   1   1 -
Aga_CPR132                      -          CPR_RR-2.aln         -            3.9e-27   92.1  17.1   3.9e-27   92.1  17.1   2.4   1   1   0   2   2   1   1 -
Dmo_CPR_Uncharacterized_49      -          CPR_RR-2.aln         -            7.8e-27   91.2  30.7   2.3e-26   89.6  30.0   2.0   1   1   0   1   1   1   1 -
Bmo_CPR64                       -          CPR_RR-2.aln         -            8.9e-27   91.0   1.6   1.2e-26   90.5   1.6   1.3   1   1   0   1   1   1   1 -
Cfe_CL4553.Contig2-RR2          -          CPR_RR-2.aln         -              1e-26   90.8   0.4   1.1e-26   90.7   0.4   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr51                       -          CPR_RR-2.aln         -            1.3e-26   90.4   6.5   1.6e-26   90.1   6.5   1.1   1   0   0   1   1   1   1 -
Bmo_CPR125                      -          CPR_RR-2.aln         -            1.3e-26   90.4   4.2   1.3e-26   90.4   4.2   1.9   1   1   0   1   1   1   1 -
Nlu_Cpr74                       -          CPR_RR-2.aln         -            1.6e-26   90.2   0.0   1.6e-26   90.1   0.0   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_B       -          CPR_RR-2.aln         -            1.6e-26   90.2  10.4   4.7e-26   88.6  10.4   1.9   1   1   0   1   1   1   1 -
Foc_RR-2_19                     -          CPR_RR-2.aln         -            1.9e-26   89.9   0.0   2.2e-26   89.7   0.0   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene5159-RR2             -          CPR_RR-2.aln         -            2.1e-26   89.7  24.5   1.6e-25   86.9  24.5   2.0   1   1   0   1   1   1   1 -
Aga_CPR67                       -          CPR_RR-2.aln         -            2.2e-26   89.7  36.5   8.9e-26   87.7  36.5   1.9   1   1   0   1   1   1   1 -
Bmo_CPR131                      -          CPR_RR-2.aln         -            2.3e-26   89.7   3.3   2.6e-26   89.5   3.3   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_B       -          CPR_RR-2.aln         -            2.4e-26   89.6  14.9   3.1e-25   86.0  15.0   2.4   1   1   0   1   1   1   1 -
Mpe_CP1                         -          CPR_RR-2.aln         -            2.6e-26   89.5  37.6   4.3e-26   88.7  37.6   1.4   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_105     -          CPR_RR-2.aln         -              3e-26   89.3   7.2   3.3e-26   89.1   7.2   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr64                       -          CPR_RR-2.aln         -              3e-26   89.2   0.5   3.7e-26   89.0   0.5   1.1   1   0   0   1   1   1   1 -
Bmo_CPR60                       -          CPR_RR-2.aln         -            3.2e-26   89.2   1.0   3.9e-26   88.9   1.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene10589-RR2            -          CPR_RR-2.aln         -            3.4e-26   89.1   3.9   3.9e-26   88.9   3.9   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_59      -          CPR_RR-2.aln         -              4e-26   88.9   4.4   4.8e-26   88.6   4.4   1.1   1   0   0   1   1   1   1 -
Bmo_CPR122                      -          CPR_RR-2.aln         -            4.3e-26   88.8  39.4   3.5e-25   85.8  39.4   2.1   1   1   0   1   1   1   1 -
Bmo_CPR134                      -          CPR_RR-2.aln         -            4.4e-26   88.7   3.7   6.4e-26   88.2   3.7   1.3   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_40      -          CPR_RR-2.aln         -              5e-26   88.5   6.0   5.7e-26   88.4   6.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_97      -          CPR_RR-2.aln         -              6e-26   88.3   6.4   6.7e-26   88.1   6.4   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_28      -          CPR_RR-2.aln         -            6.3e-26   88.2   2.2   6.7e-26   88.1   2.2   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_48      -          CPR_RR-2.aln         -            7.3e-26   88.0   6.5   8.1e-26   87.9   6.5   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_46      -          CPR_RR-2.aln         -            7.9e-26   87.9   0.2   8.9e-26   87.7   0.2   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_44      -          CPR_RR-2.aln         -            1.1e-25   87.5   2.3   1.2e-25   87.4   2.3   1.0   1   0   0   1   1   1   1 -
Dme_Cpr56F                      -          CPR_RR-2.aln         -            1.4e-25   87.1   0.5   1.9e-25   86.7   0.5   1.2   1   0   0   1   1   1   1 -
Tca_CPR18                       -          CPR_RR-2.aln         -            1.6e-25   86.9   3.0   1.6e-25   86.9   3.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene18018-RR2            -          CPR_RR-2.aln         -            1.9e-25   86.6  16.2   3.8e-25   85.7  16.2   1.6   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_28      -          CPR_RR-2.aln         -            2.3e-25   86.4   0.7   2.8e-25   86.1   0.7   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_58      -          CPR_RR-2.aln         -            2.8e-25   86.1   0.6   3.5e-25   85.8   0.6   1.2   1   0   0   1   1   1   1 -
Foc_RR-2_2                      -          CPR_RR-2.aln         -            2.9e-25   86.1  11.9   3.1e-12   43.9   8.0   2.1   1   1   1   2   2   2   2 -
Dgr_CPR_Uncharacterized_79      -          CPR_RR-2.aln         -              3e-25   86.0   0.2   3.1e-25   86.0   0.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_44      -          CPR_RR-2.aln         -            3.1e-25   86.0   0.6     4e-25   85.6   0.6   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_96      -          CPR_RR-2.aln         -            3.4e-25   85.8   1.1   4.3e-25   85.5   1.1   1.2   1   0   0   1   1   1   1 -
Bmo_CPR78                       -          CPR_RR-2.aln         -            4.3e-25   85.5  35.0   1.4e-24   83.9  35.0   1.8   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_38      -          CPR_RR-2.aln         -            4.9e-25   85.3   0.7   6.4e-25   85.0   0.7   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_30      -          CPR_RR-2.aln         -            5.3e-25   85.2   1.1   5.7e-25   85.1   1.1   1.0   1   0   0   1   1   1   1 -
Dsu_cpr35B                      -          CPR_RR-2.aln         -              6e-25   85.1  44.1   1.2e-24   84.0  44.1   1.5   1   1   0   1   1   1   1 -
Dma_A0A0P4XDN4                  -          CPR_RR-2.aln         -            6.5e-25   84.9   8.4     9e-25   84.5   8.4   1.2   1   0   0   1   1   1   1 -
Pba_CPR-54                      -          CPR_RR-2.aln         -            9.9e-25   84.4   5.3   1.3e-24   84.0   5.3   1.3   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_100     -          CPR_RR-2.aln         -              1e-24   84.3   2.4   1.1e-24   84.3   2.4   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_43      -          CPR_RR-2.aln         -            1.1e-24   84.2   2.4   1.1e-24   84.2   2.4   1.0   1   0   0   1   1   1   1 -
Aga_CPR147                      -          CPR_RR-2.aln         -            1.1e-24   84.1   1.4   1.5e-24   83.8   1.4   1.1   1   0   0   1   1   1   1 -
Tmo_ACP22                       -          CPR_RR-2.aln         -            1.4e-24   83.9   0.6   1.4e-24   83.9   0.6   1.1   1   0   0   1   1   1   1 -
Dma_A0A165AJR0                  -          CPR_RR-2.aln         -            1.6e-24   83.7   0.0   1.6e-24   83.7   0.0   1.3   1   1   0   1   1   1   1 -
