#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name              accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#      ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dsu_Tubby-like             -          CPT.aln              -            1.1e-12   45.0  27.4   1.4e-11   41.3  27.2   2.0   1   1   0   1   1   1   1 -
Dwi_Tweedle25              -          CPT.aln              -            1.4e-12   44.5  36.2   4.4e-12   43.0  36.2   2.2   1   1   0   1   1   1   1 -
Dps_Tweedle9               -          CPT.aln              -            1.6e-12   44.4   5.5   2.8e-12   43.6   5.5   1.4   1   1   0   1   1   1   1 -
Dan_Tweedle22              -          CPT.aln              -              2e-12   44.1   2.1   4.9e-12   42.8   1.1   1.8   1   1   1   2   2   2   1 -
Dmo_Tweedle20              -          CPT.aln              -            2.5e-12   43.7  13.6     9e-12   41.9  13.6   1.9   1   1   0   1   1   1   1 -
Dwi_Tweedle19              -          CPT.aln              -            2.7e-12   43.7   1.9   3.6e-12   43.3   1.9   1.2   1   0   0   1   1   1   1 -
Dme_TweedleH               -          CPT.aln              -            3.5e-12   43.3   2.4     5e-12   42.8   2.4   1.3   1   0   0   1   1   1   1 -
Dme_CG6478                 -          CPT.aln              -            4.3e-12   43.0  38.2   1.2e-11   41.5  38.2   2.1   1   1   0   1   1   1   1 -
Dvi_Tweedle13              -          CPT.aln              -            4.6e-12   42.9   0.5   5.8e-12   42.5   0.5   1.1   1   0   0   1   1   1   1 -
Dgr_Tweedle11              -          CPT.aln              -            5.9e-12   42.5   1.3   7.7e-12   42.2   1.3   1.1   1   0   0   1   1   1   1 -
Dgr_Tweedle21              -          CPT.aln              -            6.6e-12   42.4   0.0   8.7e-12   42.0   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_Tweedle1               -          CPT.aln              -            6.9e-12   42.3   0.0   8.2e-12   42.1   0.0   1.2   1   0   0   1   1   1   1 -
Dwi_Tweedle26              -          CPT.aln              -            8.6e-12   42.0  44.2   2.4e-11   40.5  44.2   2.3   1   1   0   1   1   1   1 -
Dps_Tweedle5               -          CPT.aln              -            1.8e-11   40.9  45.5   7.5e-11   38.9  45.5   2.7   1   1   0   1   1   1   1 -
Dps_Tweedle19              -          CPT.aln              -            1.9e-11   40.8   8.6   6.5e-11   39.1   8.8   1.6   1   1   0   1   1   1   1 -
Dan_Tweedle17              -          CPT.aln              -            2.4e-11   40.6   1.1     5e-11   39.5   1.2   1.6   1   1   1   2   2   1   1 -
Dmo_Tweedle23              -          CPT.aln              -            3.4e-11   40.0   0.0   4.4e-11   39.7   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_Tweedle10              -          CPT.aln              -            3.4e-11   40.0   0.1   2.4e-09   33.9   0.0   2.1   1   1   1   2   2   2   1 -
Dan_Tweedle20              -          CPT.aln              -              1e-10   38.5   3.6     2e-10   37.5   3.7   1.3   1   1   0   1   1   1   1 -
Dgr_Tweedle4               -          CPT.aln              -            1.7e-10   37.7   2.5   2.4e-10   37.2   2.5   1.2   1   0   0   1   1   1   1 -
Dvi_Tweedle15              -          CPT.aln              -            2.8e-10   37.0  24.5   1.1e-09   35.0  24.5   1.8   1   1   0   1   1   1   1 -
Dvi_Tweedle9               -          CPT.aln              -            3.3e-10   36.8   0.2     4e-10   36.5   0.2   1.2   1   0   0   1   1   1   1 -
Dgr_Tweedle3               -          CPT.aln              -            3.8e-10   36.6   0.0   5.2e-10   36.1   0.0   1.3   1   0   0   1   1   1   1 -
Dgr_Tweedle12              -          CPT.aln              -            1.8e-09   34.3   8.3   1.8e-09   34.3   8.3   3.4   1   1   1   2   2   1   1 -
Dvi_Tweedle14              -          CPT.aln              -            1.9e-09   34.3   0.1   1.9e-09   34.3   0.1   4.1   1   1   3   4   4   2   2 -
Dmo_Tweedle22              -          CPT.aln              -            2.9e-09   33.7   0.0   2.9e-09   33.7   0.0   3.3   1   1   1   2   2   1   1 -
Dps_Tweedle3               -          CPT.aln              -            3.3e-09   33.5   0.0   3.3e-09   33.5   0.0   3.2   1   1   2   3   3   1   1 -
Dvi_Tweedle17              -          CPT.aln              -            3.7e-09   33.3  33.8   4.8e-09   33.0   0.0   2.9   1   1   2   3   3   2   1 -
Dmo_Tweedle14              -          CPT.aln              -            4.2e-09   33.2   0.1     6e-09   32.7   0.1   1.2   1   0   0   1   1   1   1 -
Dgr_Tweedle15              -          CPT.aln              -            2.6e-08   30.6  64.9   3.6e-07   26.8  64.9   3.1   1   1   0   1   1   1   1 -
Dwi_Tweedle28              -          CPT.aln              -            5.4e-08   29.5  48.4     3e-07   27.1  48.4   2.3   1   1   0   1   1   1   1 -
Dme_TweedleL               -          CPT.aln              -            7.4e-08   29.1  51.0   4.4e-07   26.5  51.0   2.5   1   1   0   1   1   1   1 -
Foc_CPLCP16                -          CPT.aln              -            2.5e-07   27.3  12.7   2.5e-07   27.3  12.7   3.3   2   1   0   2   2   1   1 -
Dvi_Tweedle23              -          CPT.aln              -            2.8e-07   27.1   0.1   5.5e-07   26.2   0.1   1.5   1   0   0   1   1   1   1 -
Dme_CG14638                -          CPT.aln              -            1.9e-05   21.2   0.0   2.1e-05   21.0   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_Tweedle8               -          CPT.aln              -            2.3e-05   20.9   0.2   3.3e-05   20.4   0.2   1.2   1   0   0   1   1   1   1 -
Bmo_CPG14                  -          CPT.aln              -              3e-05   20.5  27.4   0.00013   18.4   5.2   2.5   2   1   0   2   2   2   1 -
Dps_Tweedle20              -          CPT.aln              -            0.00021   17.7   0.4    0.0003   17.2   0.4   1.2   1   0   0   1   1   1   1 -
Dps_Tweedle6               -          CPT.aln              -            0.00086   15.7  66.5       0.2    7.9  66.5   3.3   1   1   0   1   1   1   0 -
Dgr_Tweedle5               -          CPT.aln              -             0.0017   14.7   0.6    0.0023   14.3   0.6   1.1   1   0   0   1   1   1   1 -
Dmo_Tweedle13              -          CPT.aln              -             0.0019   14.6   0.0    0.0028   14.0   0.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene15413-RR2       -          CPT.aln              -             0.0029   14.0  37.7      0.02   11.2  10.2   2.1   1   1   1   2   2   2   2 -
Dwi_Tweedle18              -          CPT.aln              -             0.0029   13.9   0.1    0.0043   13.4   0.1   1.2   1   0   0   1   1   1   1 -
Dps_Tweedle1               -          CPT.aln              -             0.0043   13.4  73.3      0.18    8.1  73.3   3.1   1   1   0   1   1   1   0 -
Dme_TweedleS               -          CPT.aln              -             0.0049   13.2   0.5    0.0081   12.5   0.5   1.3   1   0   0   1   1   1   1 -
Dan_Tweedle18              -          CPT.aln              -              0.028   10.7   0.8     0.048   10.0   0.8   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      CPT.hmm
# Target file:     all_proteins.fasta
# Option settings: hmmsearch --tblout CPT_vs_all.tbl CPT.hmm all_proteins.fasta 
# Current dir:     /mnt/c/Users/alexw/cuticulome-db/HMM
# Date:            Thu Apr 30 12:56:40 2026
# [ok]
