protein_id	protein_name	species_code	species_name	current_family	CPR_score	CPR_evalue	CPR_confident	RR1_score	RR2_score	delta_RR1_minus_RR2	RR_classifier_prediction	RR_classifier_status	final_prediction	final_status
Dgr_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dgr	Drosophila grimshawi	CPR	112.4	4.4e-33	yes	40.1	136.7	-96.6	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dgr	Drosophila grimshawi	CPR	91.2	1.4e-26	yes	28.1	115.4	-87.3	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dgr	Drosophila grimshawi	CPR	86.6	3.6e-25	yes	105.8	28.5	77.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dgr	Drosophila grimshawi	CPR	112.9	3.3e-33	yes	140.0	42.8	97.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_22	CPR_Uncharacterized_22	Dgr	Drosophila grimshawi	CPR	104.2	1.4e-30	yes	128.0	37.2	90.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_23	CPR_Uncharacterized_23	Dgr	Drosophila grimshawi	CPR	102.7	4.3e-30	yes	135.3	30.0	105.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_25	CPR_Uncharacterized_25	Dgr	Drosophila grimshawi	CPR	106.9	2.2e-31	yes	136.9	39.8	97.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dgr	Drosophila grimshawi	CPR	89.1	6.2e-26	yes	114.1	33.1	81.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_27	CPR_Uncharacterized_27	Dgr	Drosophila grimshawi	CPR	95.9	5.1e-28	yes	121.1	35.0	86.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dgr	Drosophila grimshawi	CPR	96.2	4e-28	yes	120.9	39.4	81.5	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_29	CPR_Uncharacterized_29	Dgr	Drosophila grimshawi	CPR	100.3	2.4e-29	yes	125.7	32.5	93.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_30	CPR_Uncharacterized_30	Dgr	Drosophila grimshawi	CPR	83.2	3.8e-24	yes	110.0	43.4	66.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dgr	Drosophila grimshawi	CPR	120.7	1.3e-35	yes	151.2	45.8	105.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dgr	Drosophila grimshawi	CPR	39.5	8.6e-11	yes	110.5	12.2	98.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dgr	Drosophila grimshawi	CPR	119.6	2.8e-35	yes	146.6	46.8	99.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dgr	Drosophila grimshawi	CPR	119.6	2.8e-35	yes	146.6	46.8	99.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dgr	Drosophila grimshawi	CPR	110.6	1.6e-32	yes	42.4	140.2	-97.8	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_4	CPR_Uncharacterized_4	Dgr	Drosophila grimshawi	CPR	73.8	2.9e-21	yes	89.0	32.0	57.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dgr	Drosophila grimshawi	CPR	107.2	1.8e-31	yes	46.2	122.2	-76.0	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dgr	Drosophila grimshawi	CPR	97.3	1.9e-28	yes	41.3	122.1	-80.8	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dgr	Drosophila grimshawi	CPR	79.8	4.2e-23	yes	119.4	18.6	100.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dgr	Drosophila grimshawi	CPR	102.5	4.7e-30	yes	139.9	27.5	112.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_45	CPR_Uncharacterized_45	Dgr	Drosophila grimshawi	CPR	86.1	4.9e-25	yes	129.5	16.8	112.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dgr	Drosophila grimshawi	CPR	92.0	8e-27	yes	132.8	22.0	110.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dgr	Drosophila grimshawi	CPR	91.1	1.5e-26	yes	131.5	28.2	103.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dgr	Drosophila grimshawi	CPR	74.8	1.4e-21	yes	36.4	92.3	-55.9	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dgr	Drosophila grimshawi	CPR	90.3	2.7e-26	yes	128.1	21.9	106.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_5	CPR_Uncharacterized_5	Dgr	Drosophila grimshawi	CPR	60.6	3.2e-17	yes	74.2	22.9	51.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dgr	Drosophila grimshawi	CPR	97.2	2.1e-28	yes	133.1	31.3	101.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_53	CPR_Uncharacterized_53	Dgr	Drosophila grimshawi	CPR	75.0	1.2e-21	yes	102.0	33.9	68.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_54	CPR_Uncharacterized_54	Dgr	Drosophila grimshawi	CPR	93.2	3.3e-27	yes	35.9	122.6	-86.7	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dgr	Drosophila grimshawi	CPR	116.3	2.9e-34	yes	42.4	143.4	-101.0	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_59	CPR_Uncharacterized_59	Dgr	Drosophila grimshawi	CPR	110.2	2.1e-32	yes	37.1	139.4	-102.3	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_6	CPR_Uncharacterized_6	Dgr	Drosophila grimshawi	CPR	56.4	5.9e-16	yes	50.7	26.2	24.5	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_60	CPR_Uncharacterized_60	Dgr	Drosophila grimshawi	CPR	118.0	8.7e-35	yes	45.7	147.2	-101.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_61	CPR_Uncharacterized_61	Dgr	Drosophila grimshawi	CPR	66.6	4.6e-19	yes	105.0	0.0	105.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_62	CPR_Uncharacterized_62	Dgr	Drosophila grimshawi	CPR	55.6	1e-15	yes	69.3	0.0	69.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_64	CPR_Uncharacterized_64	Dgr	Drosophila grimshawi	CPR	79.0	7.5e-23	yes	31.1	105.8	-74.7	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_65	CPR_Uncharacterized_65	Dgr	Drosophila grimshawi	CPR	78.7	9.1e-23	yes	31.1	105.5	-74.4	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_66	CPR_Uncharacterized_66	Dgr	Drosophila grimshawi	CPR	98.0	1.1e-28	yes	32.5	128.4	-95.9	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_67	CPR_Uncharacterized_67	Dgr	Drosophila grimshawi	CPR	92.8	4.6e-27	yes	19.9	105.1	-85.2	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_7	CPR_Uncharacterized_7	Dgr	Drosophila grimshawi	CPR	108.0	1e-31	yes	48.7	128.9	-80.2	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_70	CPR_Uncharacterized_70	Dgr	Drosophila grimshawi	CPR	94.8	1.1e-27	yes	32.0	124.6	-92.6	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_73	CPR_Uncharacterized_73	Dgr	Drosophila grimshawi	CPR	75.9	6.5e-22	yes	112.4	14.5	97.9	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_74	CPR_Uncharacterized_74	Dgr	Drosophila grimshawi	CPR	98.3	9.5e-29	yes	15.0	113.1	-98.1	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_75	CPR_Uncharacterized_75	Dgr	Drosophila grimshawi	CPR	73.0	5e-21	yes	109.8	16.2	93.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_76	CPR_Uncharacterized_76	Dgr	Drosophila grimshawi	CPR	76.7	3.8e-22	yes	107.4	23.6	83.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_79	CPR_Uncharacterized_79	Dgr	Drosophila grimshawi	CPR	59.8	5.5e-17	yes	24.7	92.8	-68.1	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_8	CPR_Uncharacterized_8	Dgr	Drosophila grimshawi	CPR	110.0	2.5e-32	yes	50.3	127.4	-77.1	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_83	CPR_Uncharacterized_83	Dgr	Drosophila grimshawi	CPR	97.7	1.4e-28	yes	135.7	36.9	98.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_84	CPR_Uncharacterized_84	Dgr	Drosophila grimshawi	CPR	88.9	7.1e-26	yes	117.2	25.0	92.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_85	CPR_Uncharacterized_85	Dgr	Drosophila grimshawi	CPR	64.3	2.4e-18	yes	89.3	17.2	72.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_86	CPR_Uncharacterized_86	Dgr	Drosophila grimshawi	CPR	86.1	4.9e-25	yes	109.2	27.7	81.5	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_87	CPR_Uncharacterized_87	Dgr	Drosophila grimshawi	CPR	83.7	2.8e-24	yes	85.8	41.6	44.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_89	CPR_Uncharacterized_89	Dgr	Drosophila grimshawi	CPR	72.5	7.2e-21	yes	109.7	20.5	89.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_9	CPR_Uncharacterized_9	Dgr	Drosophila grimshawi	CPR	104.6	1.1e-30	yes	47.6	128.1	-80.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_90	CPR_Uncharacterized_90	Dgr	Drosophila grimshawi	CPR	78.5	1.1e-22	yes	107.4	18.2	89.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_91	CPR_Uncharacterized_91	Dgr	Drosophila grimshawi	CPR	48.8	1.2e-13	yes	77.1	12.7	64.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_93	CPR_Uncharacterized_93	Dgr	Drosophila grimshawi	CPR	77.4	2.3e-22	yes	96.7	29.3	67.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_94	CPR_Uncharacterized_94	Dgr	Drosophila grimshawi	CPR	71.6	1.4e-20	yes	101.2	28.8	72.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_95	CPR_Uncharacterized_95	Dgr	Drosophila grimshawi	CPR	52.7	8.1e-15	yes	48.6	0.0	48.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_96	CPR_Uncharacterized_96	Dgr	Drosophila grimshawi	CPR	69.2	7.4e-20	yes	7.7	93.7	-86.0	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dgr_CPR_Uncharacterized_97	CPR_Uncharacterized_97	Dgr	Drosophila grimshawi	CPR	77.4	2.4e-22	yes	111.4	23.2	88.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_98	CPR_Uncharacterized_98	Dgr	Drosophila grimshawi	CPR	77.8	1.7e-22	yes	102.4	32.7	69.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_A	CPR_Uncharacterized_A	Dgr	Drosophila grimshawi	CPR	34.2	3.7e-09	yes	69.5	13.1	56.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dgr_CPR_Uncharacterized_B	CPR_Uncharacterized_B	Dgr	Drosophila grimshawi	CPR	84.8	1.2e-24	yes	34.5	97.6	-63.1	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dme_CG13670	CG13670	Dme	Drosophila melanogaster	CPR	90.6	2.1e-26	yes	36.3	100.0	-63.7	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dme_Cpr97Eb	Cpr97Eb	Dme	Drosophila melanogaster	CPR	33.0	8.3e-09	yes	70.5	15.5	55.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dmo	Drosophila mojavensis	CPR	89.2	5.6e-26	yes	132.7	19.7	113.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_101	CPR_Uncharacterized_101	Dmo	Drosophila mojavensis	CPR	96.8	2.6e-28	yes	136.0	26.4	109.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_103	CPR_Uncharacterized_103	Dmo	Drosophila mojavensis	CPR	103.9	1.8e-30	yes	150.2	29.2	121.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dmo	Drosophila mojavensis	CPR	102.9	3.6e-30	yes	139.6	23.3	116.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_105	CPR_Uncharacterized_105	Dmo	Drosophila mojavensis	CPR	103.9	1.8e-30	yes	139.5	25.4	114.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_106	CPR_Uncharacterized_106	Dmo	Drosophila mojavensis	CPR	66.5	4.9e-19	yes	88.7	0.0	88.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dmo	Drosophila mojavensis	CPR	57.4	3e-16	yes	67.7	27.1	40.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_110	CPR_Uncharacterized_110	Dmo	Drosophila mojavensis	CPR	107.5	1.4e-31	yes	139.5	37.3	102.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_111	CPR_Uncharacterized_111	Dmo	Drosophila mojavensis	CPR	100.3	2.3e-29	yes	136.0	27.2	108.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_112	CPR_Uncharacterized_112	Dmo	Drosophila mojavensis	CPR	96.7	2.9e-28	yes	34.8	126.3	-91.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_114	CPR_Uncharacterized_114	Dmo	Drosophila mojavensis	CPR	85.0	1.1e-24	yes	16.6	102.7	-86.1	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_115	CPR_Uncharacterized_115	Dmo	Drosophila mojavensis	CPR	95.9	5.2e-28	yes	33.4	127.1	-93.7	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_116	CPR_Uncharacterized_116	Dmo	Drosophila mojavensis	CPR	98.4	8.5e-29	yes	41.7	128.2	-86.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_118	CPR_Uncharacterized_118	Dmo	Drosophila mojavensis	CPR	112.2	5.3e-33	yes	37.6	141.1	-103.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_119	CPR_Uncharacterized_119	Dmo	Drosophila mojavensis	CPR	120.5	1.6e-35	yes	47.7	145.6	-97.9	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dmo	Drosophila mojavensis	CPR	83.6	2.9e-24	yes	111.0	32.6	78.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_120	CPR_Uncharacterized_120	Dmo	Drosophila mojavensis	CPR	72.3	8.4e-21	yes	97.2	33.5	63.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dmo	Drosophila mojavensis	CPR	87.0	2.8e-25	yes	105.6	36.6	69.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dmo	Drosophila mojavensis	CPR	65.4	1e-18	yes	99.8	17.7	82.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dmo	Drosophila mojavensis	CPR	47.5	3.1e-13	yes	58.1	28.4	29.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_16	CPR_Uncharacterized_16	Dmo	Drosophila mojavensis	CPR	57.3	3.2e-16	yes	67.0	20.2	46.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_17	CPR_Uncharacterized_17	Dmo	Drosophila mojavensis	CPR	90.2	2.8e-26	yes	137.7	28.2	109.5	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_18	CPR_Uncharacterized_18	Dmo	Drosophila mojavensis	CPR	75.2	1.1e-21	yes	104.5	25.6	78.9	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_19	CPR_Uncharacterized_19	Dmo	Drosophila mojavensis	CPR	87.3	2.1e-25	yes	118.9	31.4	87.5	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dmo	Drosophila mojavensis	CPR	57.9	2.1e-16	yes	54.6	0.0	54.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_21	CPR_Uncharacterized_21	Dmo	Drosophila mojavensis	CPR	100.6	1.8e-29	yes	136.7	29.9	106.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_22	CPR_Uncharacterized_22	Dmo	Drosophila mojavensis	CPR	91.2	1.4e-26	yes	118.5	25.1	93.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_23	CPR_Uncharacterized_23	Dmo	Drosophila mojavensis	CPR	81.2	1.6e-23	yes	128.2	31.6	96.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_24	CPR_Uncharacterized_24	Dmo	Drosophila mojavensis	CPR	87.2	2.4e-25	yes	110.5	26.9	83.6	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_25	CPR_Uncharacterized_25	Dmo	Drosophila mojavensis	CPR	72.5	7.1e-21	yes	86.6	39.6	47.0	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dmo	Drosophila mojavensis	CPR	72.8	6e-21	yes	109.9	19.1	90.8	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dmo	Drosophila mojavensis	CPR	78.9	7.9e-23	yes	104.5	23.6	80.9	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_30	CPR_Uncharacterized_30	Dmo	Drosophila mojavensis	CPR	125.0	6.2e-37	yes	174.6	29.9	144.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dmo	Drosophila mojavensis	CPR	50.0	5.7e-14	yes	11.8	82.8	-71.0	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_33	CPR_Uncharacterized_33	Dmo	Drosophila mojavensis	CPR	82.8	5.1e-24	yes	108.2	20.5	87.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dmo	Drosophila mojavensis	CPR	81.4	1.4e-23	yes	108.5	12.4	96.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dmo	Drosophila mojavensis	CPR	74.8	1.4e-21	yes	115.2	20.0	95.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_36	CPR_Uncharacterized_36	Dmo	Drosophila mojavensis	CPR	90.9	1.7e-26	yes	129.0	27.9	101.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dmo	Drosophila mojavensis	CPR	87.9	1.4e-25	yes	125.4	28.7	96.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_38	CPR_Uncharacterized_38	Dmo	Drosophila mojavensis	CPR	87.6	1.7e-25	yes	122.4	29.2	93.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_39	CPR_Uncharacterized_39	Dmo	Drosophila mojavensis	CPR	80.1	3.4e-23	yes	113.7	25.3	88.4	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dmo	Drosophila mojavensis	CPR	87.0	2.6e-25	yes	119.7	30.6	89.1	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dmo	Drosophila mojavensis	CPR	75.0	1.2e-21	yes	113.3	13.6	99.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dmo	Drosophila mojavensis	CPR	50.9	2.9e-14	yes	22.8	90.8	-68.0	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_46	CPR_Uncharacterized_46	Dmo	Drosophila mojavensis	CPR	73.1	4.7e-21	yes	29.1	91.6	-62.5	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dmo	Drosophila mojavensis	CPR	104.4	1.3e-30	yes	38.7	110.5	-71.8	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dmo	Drosophila mojavensis	CPR	77.1	2.9e-22	yes	112.4	18.2	94.2	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Dmo_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dmo	Drosophila mojavensis	CPR	78.3	1.2e-22	yes	15.3	100.7	-85.4	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dmo	Drosophila mojavensis	CPR	83.3	3.6e-24	yes	36.7	94.1	-57.4	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Dmo_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dmo	Drosophila mojavensis	CPR	106.1	4e-31	yes	20.1	121.3	-101.2	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
