protein_id	protein_name	species_code	species_name	current_family	CPR_score	CPR_evalue	CPR_confident	RR1_score	RR2_score	delta_RR1_minus_RR2	RR_classifier_prediction	RR_classifier_status	final_prediction	final_status
Bmo_CPR71	CPR71	Bmo	Bombyx mori	CPR RR-2	116.8	2e-34	yes	52.8	146.6	-93.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR72	CPR72	Bmo	Bombyx mori	CPR RR-2	93.7	2.4e-27	yes	39.3	113.8	-74.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR73	CPR73	Bmo	Bombyx mori	CPR RR-2	113.4	2.2e-33	yes	51.4	139.9	-88.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR74	CPR74	Bmo	Bombyx mori	CPR RR-2	103.7	2.1e-30	yes	48.6	122.7	-74.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR75	CPR75	Bmo	Bombyx mori	CPR RR-2	100.0	2.9e-29	yes	39.8	121.3	-81.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR76	CPR76	Bmo	Bombyx mori	CPR RR-2	101.0	1.4e-29	yes	40.0	122.2	-82.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR77	CPR77	Bmo	Bombyx mori	CPR RR-2	99.2	5e-29	yes	40.9	119.8	-78.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR78	CPR78	Bmo	Bombyx mori	CPR RR-2	41.9	1.7e-11	yes	33.2	91.9	-58.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR79	CPR79	Bmo	Bombyx mori	CPR RR-2	84.8	1.2e-24	yes	23.1	115.8	-92.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR8	CPR8	Bmo	Bombyx mori	CPR	93.3	3.3e-27	yes	142.5	22.8	119.7	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Bmo_CPR80	CPR80	Bmo	Bombyx mori	CPR RR-2	98.6	7.6e-29	yes	43.6	117.6	-74.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR81	CPR81	Bmo	Bombyx mori	CPR RR-2	84.8	1.2e-24	yes	38.2	117.9	-79.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR82	CPR82	Bmo	Bombyx mori	His-rich CPR RR-2	90.2	2.9e-26	yes	30.5	123.3	-92.8	CPR RR-2	other_family_with_RR_hit	CPR RR-2	CPR_like_review
Bmo_CPR83	CPR83	Bmo	Bombyx mori	CPR RR-2	110.4	1.8e-32	yes	35.8	136.7	-100.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR84	CPR84	Bmo	Bombyx mori	CPR RR-2	88.7	7.8e-26	yes	34.3	127.5	-93.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR85	CPR85	Bmo	Bombyx mori	CPR RR-2	98.5	7.9e-29	yes	34.3	135.6	-101.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR86	CPR86	Bmo	Bombyx mori	CPR RR-2	104.2	1.4e-30	yes	38.3	136.4	-98.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR87	CPR87	Bmo	Bombyx mori	CPR RR-2	104.8	9.5e-31	yes	38.9	136.5	-97.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR88	CPR88	Bmo	Bombyx mori	CPR RR-2	108.0	1e-31	yes	40.4	137.8	-97.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR89	CPR89	Bmo	Bombyx mori	CPR RR-2	106.7	2.5e-31	yes	33.9	138.1	-104.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR9	CPR9	Bmo	Bombyx mori	CPR RR-1	100.7	1.8e-29	yes	144.6	24.0	120.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Bmo_CPR90	CPR90	Bmo	Bombyx mori	CPR RR-2	78.5	1e-22	yes	28.8	70.1	-41.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR91	CPR91	Bmo	Bombyx mori	CPR	102.6	4.4e-30	yes	38.3	137.2	-98.9	CPR RR-2	subclassified_from_CPR	CPR RR-2	subclassified_from_CPR
Bmo_CPR92	CPR92	Bmo	Bombyx mori	CPR RR-2	105.3	6.7e-31	yes	32.8	115.1	-82.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR93	CPR93	Bmo	Bombyx mori	CPR RR-2	63.7	3.5e-18	yes	21.8	106.8	-85.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR94	CPR94	Bmo	Bombyx mori	CPR RR-2	96.4	3.6e-28	yes	37.1	123.7	-86.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR95	CPR95	Bmo	Bombyx mori	CPR RR-2	74.7	1.5e-21	yes	40.1	112.1	-72.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR96	CPR96	Bmo	Bombyx mori	CPR RR-2	109.1	4.8e-32	yes	48.6	138.2	-89.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR97	CPR97	Bmo	Bombyx mori	CPR RR-2	88.1	1.2e-25	yes	43.8	122.7	-78.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR98	CPR98	Bmo	Bombyx mori	CPR RR-2	71.6	1.3e-20	yes	32.7	113.0	-80.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPR99	CPR99	Bmo	Bombyx mori	CPR RR-2	71.3	1.7e-20	yes	33.1	111.8	-78.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_CPT1	CPT1	Bmo	Bombyx mori	CPT	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPT2	CPT2	Bmo	Bombyx mori	CPT	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPT3	CPT3	Bmo	Bombyx mori	CPT	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPT4	CPT4	Bmo	Bombyx mori	CPT	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_GRP1	GRP1	Bmo	Bombyx mori	CPT	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_GRP2	GRP2	Bmo	Bombyx mori	CPG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_GRP3	GRP3	Bmo	Bombyx mori	CPG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_LCP18	LCP18	Bmo	Bombyx mori	CPR RR-1	96.4	3.7e-28	yes	130.0	28.8	101.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Bmo_LSPMP-like	LSPMP-like	Bmo	Bombyx mori	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_PCP	PCP	Bmo	Bombyx mori	low complexity	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_Resilin	Resilin	Bmo	Bombyx mori	CPR RR-2	0.0		no	23.1	82.3	-59.2	CPR RR-2	confirmed	not_confident_CPR	not_confident_CPR
Bmo_WCP10	WCP10	Bmo	Bombyx mori	CPR RR-1	39.8	7.1e-11	yes	103.3	10.7	92.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Bmo_WCP2	WCP2	Bmo	Bombyx mori	CPR RR-2	72.4	7.7e-21	yes	32.4	112.1	-79.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bmo_WCP5	WCP5	Bmo	Bombyx mori	CPR RR-2	108.2	8.8e-32	yes	32.8	118.1	-85.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bta_CP83	CP83	Bta	Bemisia tabaci	CPR RR-2	107.2	1.8e-31	yes	40.0	143.1	-103.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Bta_CP9	CP9	Bta	Bemisia tabaci	CPR RR-1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL1207.Contig1-RR1	CL1207.Contig1-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	116.8	2e-34	yes	170.7	29.2	141.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_CL1548.Contig1-Tweedle	CL1548.Contig1-Tweedle	Cfe	Cryptolestes ferrugineus	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL1789.Contig1-RR2	CL1789.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	116.0	3.7e-34	yes	63.9	145.7	-81.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL1797.Contig1-RR1	CL1797.Contig1-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	54.6	2.2e-15	yes	79.5	33.3	46.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_CL1797.Contig2-RR1	CL1797.Contig2-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	54.9	1.7e-15	yes	80.1	33.7	46.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_CL1797.Contig3-RR1	CL1797.Contig3-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	54.2	2.9e-15	yes	79.4	33.0	46.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_CL1911.Contig2-RR2	CL1911.Contig2-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	106.1	3.9e-31	yes	46.7	144.2	-97.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL1950.Contig1-CPRNC	CL1950.Contig1-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	36.8	6.1e-10	yes	41.3	0.0	41.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Cfe_CL2407.Contig1-RR1	CL2407.Contig1-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	25.7	1.5e-06	no	70.3	21.4	48.9	CPR RR-1	confirmed	not_confident_CPR	not_confident_CPR
Cfe_CL2972.Contig2-CPRNC	CL2972.Contig2-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	28.5	2.1e-07	no	31.0	29.5	1.5	CPR RR ambiguous	ambiguous	not_confident_CPR	not_confident_CPR
Cfe_CL3005.Contig2-RR2	CL3005.Contig2-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	99.2	4.9e-29	yes	37.6	131.8	-94.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL3377.Contig1-RR2	CL3377.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	103.3	2.8e-30	yes	41.6	133.2	-91.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL3437.Contig1-CPLCP	CL3437.Contig1-CPLCP	Cfe	Cryptolestes ferrugineus	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL3825.Contig1-Tweedle	CL3825.Contig1-Tweedle	Cfe	Cryptolestes ferrugineus	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL4305.Contig1-CPLCP	CL4305.Contig1-CPLCP	Cfe	Cryptolestes ferrugineus	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL4537.Contig1-RR1	CL4537.Contig1-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	42.9	8.2e-12	yes	50.2	15.3	34.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_CL4553.Contig2-RR2	CL4553.Contig2-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	74.8	1.4e-21	yes	23.2	99.4	-76.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL4803.Contig1-CPLCP	CL4803.Contig1-CPLCP	Cfe	Cryptolestes ferrugineus	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL5048.Contig2-CPCFC	CL5048.Contig2-CPCFC	Cfe	Cryptolestes ferrugineus	CPCFC	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CL5060.Contig1-RR2	CL5060.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	65.0	1.4e-18	yes	19.3	102.1	-82.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL5122.Contig1-CPRNC	CL5122.Contig1-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	0.0		no	0.0	20.6	-20.6	CPR RR-2	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Cfe_CL5161.Contig1-RR2	CL5161.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	102.4	5.1e-30	yes	42.5	131.9	-89.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL5195.Contig1-RR2	CL5195.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	72.3	8.2e-21	yes	27.3	112.5	-85.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CL971.Contig1-RR2	CL971.Contig1-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	79.3	6.1e-23	yes	24.9	108.1	-83.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_CPAP1-A	CPAP1-A	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-B	CPAP1-B	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-B2	CPAP1-B2	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-C	CPAP1-C	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-D	CPAP1-D	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-F	CPAP1-F	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-G	CPAP1-G	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-H	CPAP1-H	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-I	CPAP1-I	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-J	CPAP1-J	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-K	CPAP1-K	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-M	CPAP1-M	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP1-N	CPAP1-N	Cfe	Cryptolestes ferrugineus	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-A1	CPAP3-A1	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-B	CPAP3-B	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-C1	CPAP3-C1	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-C2	CPAP3-C2	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-D1	CPAP3-D1	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-D2	CPAP3-D2	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_CPAP3-E	CPAP3-E	Cfe	Cryptolestes ferrugineus	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_Unigene10128-CPLCA	Unigene10128-CPLCA	Cfe	Cryptolestes ferrugineus	CPLCA	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_Unigene10568-RR1	Unigene10568-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	109.3	4e-32	yes	162.1	41.1	121.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene10589-RR2	Unigene10589-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	66.6	4.4e-19	yes	24.7	91.7	-67.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene10612-RR2	Unigene10612-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	67.5	2.5e-19	yes	18.4	102.7	-84.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene10719-RR1	Unigene10719-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	86.8	3.2e-25	yes	118.9	24.4	94.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene10721-CPFL	Unigene10721-CPFL	Cfe	Cryptolestes ferrugineus	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_Unigene11343-RR1	Unigene11343-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	101.5	9.9e-30	yes	138.3	41.5	96.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11498-RR1	Unigene11498-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	115.4	5.4e-34	yes	157.3	34.4	122.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11532-RR1	Unigene11532-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	63.0	5.6e-18	yes	74.9	40.5	34.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11823-RR2	Unigene11823-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	90.5	2.2e-26	yes	21.4	127.2	-105.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene11854-RR1	Unigene11854-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	102.5	4.9e-30	yes	147.5	32.0	115.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11944-RR1	Unigene11944-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	108.2	8.8e-32	yes	145.2	33.8	111.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene11999-RR1	Unigene11999-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	112.4	4.5e-33	yes	165.2	29.1	136.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene12042-RR2	Unigene12042-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	110.7	1.6e-32	yes	50.8	141.5	-90.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene12487-RR1	Unigene12487-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	106.7	2.6e-31	yes	148.6	43.3	105.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene12686-RR1	Unigene12686-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	113.6	2e-33	yes	167.9	23.5	144.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13007-RR1	Unigene13007-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	104.9	8.9e-31	yes	159.0	20.0	139.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13195-RR2	Unigene13195-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	116.8	2.1e-34	yes	45.0	152.6	-107.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13228-RR2	Unigene13228-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	108.6	6.9e-32	yes	47.0	146.4	-99.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13301-RR1	Unigene13301-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	86.6	3.5e-25	yes	129.3	0.0	129.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13309-RR1	Unigene13309-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	123.7	1.6e-36	yes	181.9	22.1	159.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13345-RR1	Unigene13345-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	54.5	2.3e-15	yes	80.8	16.4	64.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13377-RR2	Unigene13377-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	69.3	6.7e-20	yes	31.9	93.6	-61.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13485-RR2	Unigene13485-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	101.9	7.4e-30	yes	40.2	136.0	-95.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13547-RR1	Unigene13547-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	107.5	1.5e-31	yes	141.6	54.5	87.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene13687-RR2	Unigene13687-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	97.4	1.8e-28	yes	34.0	120.1	-86.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene13921-CPRNC	Unigene13921-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	0.0		no	31.8	0.0	31.8	CPR RR-1	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Cfe_Unigene13963-CPFL	Unigene13963-CPFL	Cfe	Cryptolestes ferrugineus	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Cfe_Unigene13989-RR1	Unigene13989-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	102.7	4.2e-30	yes	153.6	31.9	121.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14052-CPRNC	Unigene14052-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	0.0		no	60.8	29.3	31.5	CPR RR-1	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Cfe_Unigene14114-RR1	Unigene14114-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	117.0	1.8e-34	yes	167.1	27.0	140.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14133-RR2	Unigene14133-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	100.8	1.6e-29	yes	33.0	128.7	-95.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14141-CPRNC	Unigene14141-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	30.2	6.2e-08	yes	66.1	22.8	43.3	CPR RR-1	subclassified_from_CPR	CPR RR-1	subclassified_from_CPR
Cfe_Unigene14189-RR2	Unigene14189-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	105.0	8.3e-31	yes	40.5	129.6	-89.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14194-RR1	Unigene14194-RR1	Cfe	Cryptolestes ferrugineus	CPR RR-1	91.2	1.4e-26	yes	132.1	28.2	103.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Cfe_Unigene14282-RR2	Unigene14282-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	113.5	2.1e-33	yes	59.3	136.0	-76.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14429-RR2	Unigene14429-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	72.9	5.4e-21	yes	38.3	75.9	-37.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14620-RR2	Unigene14620-RR2	Cfe	Cryptolestes ferrugineus	CPR RR-2	38.0	2.5e-10	yes	31.7	80.6	-48.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Cfe_Unigene14668-CPRNC	Unigene14668-CPRNC	Cfe	Cryptolestes ferrugineus	CPR	64.9	1.5e-18	yes	46.0	51.4	-5.4	CPR RR ambiguous	ambiguous	CPR_RR_ambiguous	CPR_RR_ambiguous
